plant,material,tool,work_center,work_center_full,cycle_time_min,material_status,routing_source,reason_code,revision
NW01,MAT-100818,T-70400-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.573,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-100820,T-70274-C,P01_NW01_nan,P01_NW01_nan,2.14,Active,legacy_tool_master,MISSING_WORK_CENTER,B
NW01,MAT-100822,T-70105-C,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.397,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100824,T-70502-B,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.204,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100839,T-70692-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.589,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100841,T-70205-B,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.367,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100845,T-70566-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.053,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100846,T-70516-A,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.223,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100853,T-70540-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.426,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100856,T-70443-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.138,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100862,T-70293-A,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.131,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-100863,T-70466-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.499,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100875,T-70217-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.79,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100878,T-70631-B,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.083,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100881,T-70172-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.448,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100887,T-70689-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.248,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-100890,T-70180-C,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.195,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100895,T-70462-B,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.434,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100903,T-70677-D,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.38,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100908,T-70233-C,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.055,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-100909,T-70081-B,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.365,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-100913,T-70305-C,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.531,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100915,T-70364-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.535,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100916,T-70632-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.136,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-100926,T-70382-D,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.614,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-100932,T-70113-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.365,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100943,T-70390-D,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.582,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100949,T-70149-B,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.17,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100954,T-70351-D,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.397,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-100956,T-70494-A,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.939,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100958,T-70344-D,P01_NW01_nan,P01_NW01_nan,1.245,Active,legacy_tool_master,MISSING_WORK_CENTER,A
NW01,MAT-100960,T-70150-A,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.099,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100963,T-70667-C,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,1.724,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100964,T-70085-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.692,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100965,T-70274-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.241,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100967,T-70147-A,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,1.216,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100970,T-70525-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.269,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-100971,T-70533-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.007,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100977,T-70466-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.098,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100980,T-70444-D,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.316,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-100984,T-70627-A,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.244,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-100989,T-70167-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.639,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-100993,T-70644-D,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.032,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-100998,T-70033-C,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.375,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101001,T-70390-D,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.79,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101002,T-70161-D,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.892,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101009,T-70573-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.583,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101010,T-70339-D,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.079,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-101012,T-70406-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.665,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101017,T-70123-A,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.159,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101020,T-70585-D,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.203,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101021,T-70269-A,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.608,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101022,T-70630-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.193,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101023,T-70042-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.309,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101027,T-70520-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.582,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-101032,T-70670-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.388,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101045,T-70198-A,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,1.161,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101058,T-70391-D,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.119,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101067,T-70168-D,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.853,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101070,T-70046-B,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.3,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101073,T-70043-B,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.848,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101080,T-70160-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.453,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101084,T-70038-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.059,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101089,T-70673-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.352,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101092,T-70396-D,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.307,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101095,T-70554-B,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.445,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101097,T-70076-D,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.395,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-101101,T-70042-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.343,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101104,T-70171-B,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.46,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101105,T-70078-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.004,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-101111,T-70178-D,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.822,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101113,T-70039-B,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.177,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101115,T-70048-D,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.549,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101120,T-70287-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.212,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101131,T-70138-C,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,1.145,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101134,T-70516-A,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.622,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101142,T-70120-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.391,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101144,T-70519-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.162,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101149,T-70615-B,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.283,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101150,T-70631-B,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.392,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101159,T-70311-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.86,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101161,T-70046-B,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.072,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101167,T-70443-B,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.493,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101168,T-70354-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.646,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101173,T-70116-D,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,1.204,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101175,T-70390-D,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.596,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101177,T-70228-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.524,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101191,T-70060-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.208,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101195,T-70268-C,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.242,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101196,T-70642-A,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.316,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101198,T-70074-B,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.997,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101206,T-70672-D,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.642,Phase-out,legacy_tool_master,COMPLETE,A
NW01,MAT-101210,T-70103-D,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.02,Phase-out,legacy_tool_master,COMPLETE,A
NW01,MAT-101211,T-70632-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.774,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-101219,T-70408-D,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.225,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-101224,T-70190-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.439,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101234,T-70024-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.41,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101239,T-70614-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.448,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101245,T-70086-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.251,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101248,T-70252-B,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.136,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101252,T-70675-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.424,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101264,T-70059-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.526,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101267,T-70379-A,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.252,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101270,T-70039-B,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.082,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101274,T-70198-A,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.033,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101278,T-70086-C,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.214,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101280,T-70116-D,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.39,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101303,T-70677-D,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.928,Phase-out,legacy_tool_master,COMPLETE,A
NW01,MAT-101312,T-70664-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.649,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101314,T-70211-D,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.372,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101316,T-70200-D,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.477,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-101317,T-70449-C,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.005,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101318,T-70417-D,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.41,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101321,T-70696-A,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.308,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101334,T-70106-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.593,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101337,T-70228-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.163,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101342,T-70009-C,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.977,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101346,T-70640-D,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.176,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101347,T-70692-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.58,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101348,T-70405-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.428,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101350,T-70657-C,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.421,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101352,T-70642-A,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.158,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101354,T-70328-D,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,1.123,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101358,T-70205-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.048,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101360,T-70292-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.026,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101373,T-70540-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.189,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101374,T-70385-B,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.821,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101375,T-70288-A,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.6,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-101377,T-70197-C,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.3,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101382,T-70360-A,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,1.177,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-101384,T-70132-D,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.552,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101391,T-70144-C,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.461,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101393,T-70668-C,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.249,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101414,T-70448-D,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.174,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101419,T-70689-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.719,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-101420,T-70656-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.231,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101421,T-70168-D,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.582,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101423,T-70226-D,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.946,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101431,T-70024-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.428,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101432,T-70265-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.605,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-101434,T-70373-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.512,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-101435,T-70062-A,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.172,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-101436,T-70324-A,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.475,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101437,T-70349-D,P01_NW01_PRESS_2,P01_NW01_PRESS_2,1.086,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101439,T-70372-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.685,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101442,T-70293-A,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,1.381,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101444,T-70614-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.575,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101446,T-70673-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.57,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101448,T-70177-D,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.143,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101450,T-70276-A,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.934,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101456,T-70060-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.448,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101458,T-70355-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,1.712,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101459,T-70037-C,P01_NW01_PRESS_3,P01_NW01_PRESS_3,1.754,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101465,T-70199-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.396,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101469,T-70679-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,2.679,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101482,T-70366-B,P01_NW01_PRESS_1,P01_NW01_PRESS_1,1.777,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101487,T-70400-A,P01_NW01_PRESS_5,P01_NW01_PRESS_5,1.993,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101488,T-70446-B,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.118,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-101492,T-70450-C,P01_NW01_PRESS_5,P01_NW01_PRESS_5,2.308,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-101494,T-70282-D,P01_NW01_PRESS_4,P01_NW01_PRESS_4,1.628,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-101499,T-70362-A,P01_NW01_PRESS_6,P01_NW01_PRESS_6,1.907,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200001,T-70232-B,P01_NW01_PRESS_1,P01_NW01_PRESS_1,0.342,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-200005,T-70361-B,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,0.526,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-200012,T-70026-A,P01_NW01_PRESS_3,P01_NW01_PRESS_3,0.618,Phase-out,legacy_tool_master,COMPLETE,C
NW01,MAT-200015,T-70112-B,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,0.733,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-200022,T-70316-A,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.835,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200029,T-70105-C,P01_NW01_PRESS_3,P01_NW01_PRESS_3,0.734,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200055,T-70101-A,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.679,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200061,T-70201-D,P01_NW01_PRESS_4,P01_NW01_PRESS_4,0.719,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200072,T-70347-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.465,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-200074,T-70180-C,P01_NW01_PRESS_4,P01_NW01_PRESS_4,0.682,Phase-out,legacy_tool_master,COMPLETE,D
NW01,MAT-200084,T-70019-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.696,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-200089,T-70012-A,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,0.518,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-200090,T-70299-C,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,0.476,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-200092,T-70649-D,P01_NW01_nan,P01_NW01_nan,0.694,Active,legacy_tool_master,MISSING_WORK_CENTER,D
NW01,MAT-200097,T-70231-D,P01_NW01_PRESS_3,P01_NW01_PRESS_3,0.36,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-200099,T-70385-B,P01_NW01_PRESS_4,P01_NW01_PRESS_4,0.336,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-200101,T-70638-C,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.698,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-200103,T-70108-A,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.736,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-200106,T-70288-A,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,0.623,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-200109,T-70690-B,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.717,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200110,T-70693-D,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.551,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-200134,T-70130-A,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,0.53,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200136,T-70170-C,P01_NW01_ASSY_1,P01_NW01_ASSY_1,0.534,Phase-out,legacy_tool_master,COMPLETE,B
NW01,MAT-200138,T-70401-B,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.489,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-200148,T-70100-A,P01_NW01_PRESS_3,P01_NW01_PRESS_3,0.871,Phase-out,legacy_tool_master,COMPLETE,A
NW01,MAT-200149,T-70034-D,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.679,Active,legacy_tool_master,COMPLETE,B
NW01,MAT-200156,T-70473-D,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.653,Active,legacy_tool_master,COMPLETE,D
NW01,MAT-200161,T-70226-D,P01_NW01_nan,P01_NW01_nan,0.317,Phase-out,legacy_tool_master,MISSING_WORK_CENTER,D
NW01,MAT-200162,T-70074-B,P01_NW01_GRINDING_1,P01_NW01_GRINDING_1,0.533,Phase-out,legacy_tool_master,COMPLETE,A
NW01,MAT-200167,T-70557-B,P01_NW01_EXTRUSION_1,P01_NW01_EXTRUSION_1,0.681,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-200170,T-70139-D,P01_NW01_PRESS_3,P01_NW01_PRESS_3,0.663,Active,legacy_tool_master,COMPLETE,C
NW01,MAT-200174,T-70140-D,P01_NW01_PRESS_3,P01_NW01_PRESS_3,0.546,Active,legacy_tool_master,COMPLETE,A
NW01,MAT-200177,T-70229-D,P01_NW01_PRESS_2,P01_NW01_PRESS_2,0.493,Active,legacy_tool_master,COMPLETE,B
