plant,work_center,year,week,week_start,available_hours,baseline_demand_qty,remaining_capacity_hours,missing_capacity_hours,source_system,reason_code
NW01,P01_NW01_EXTRUSION_1,2027,2,2027-01-11,40.6,8647.0656,0.0,8606.4656,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,3,2027-01-18,40.6,9540.7,0.0,9500.1,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,4,2027-01-25,40.6,7902.3756,0.0,7861.7756,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,5,2027-02-01,40.6,9576.5154,0.0,9535.9154,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,6,2027-02-08,40.6,7969.2088,0.0,7928.6088,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,7,2027-02-15,40.6,7163.9576,0.0,7123.357599999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,8,2027-02-22,40.6,8949.4372,0.0,8908.8372,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,9,2027-03-01,40.6,8837.2508,0.0,8796.6508,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,10,2027-03-08,40.6,9433.482,0.0,9392.882,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,11,2027-03-15,40.6,7395.2188,0.0,7354.618799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,12,2027-03-22,40.6,9133.538999999999,0.0,9092.938999999998,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,13,2027-03-29,40.6,7669.2101999999995,0.0,7628.610199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,14,2027-04-05,40.6,8758.8976,0.0,8718.2976,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,15,2027-04-12,40.6,8509.543,0.0,8468.943,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,16,2027-04-19,40.6,8182.099,0.0,8141.499,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,17,2027-04-26,40.6,7431.3082,0.0,7390.7082,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,18,2027-05-03,40.6,8348.9752,0.0,8308.3752,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,19,2027-05-10,40.6,7538.1026,0.0,7497.5026,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,20,2027-05-17,40.6,7202.2256,0.0,7161.625599999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,21,2027-05-24,40.6,9209.7594,0.0,9169.1594,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,22,2027-05-31,40.6,8422.9442,0.0,8382.3442,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,23,2027-06-07,40.6,8495.6154,0.0,8455.0154,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,24,2027-06-14,40.6,9496.086800000001,0.0,9455.4868,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,25,2027-06-21,40.6,8721.655,0.0,8681.055,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,26,2027-06-28,40.6,9316.3648,0.0,9275.764799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,27,2027-07-05,40.6,9100.994,0.0,9060.394,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,28,2027-07-12,40.6,8854.4628,0.0,8813.862799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,29,2027-07-19,40.6,8060.001,0.0,8019.401,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,30,2027-07-26,40.6,7928.656199999999,0.0,7888.056199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,31,2027-08-02,40.6,9162.6702,0.0,9122.0702,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,32,2027-08-09,40.6,7850.6974,0.0,7810.0974,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,33,2027-08-16,40.6,9081.2454,0.0,9040.6454,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,34,2027-08-23,40.6,8034.055200000001,0.0,7993.4552,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,35,2027-08-30,40.6,9267.169600000001,0.0,9226.5696,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,36,2027-09-06,40.6,9109.678399999999,0.0,9069.078399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,37,2027-09-13,40.6,7446.5514,0.0,7405.9514,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,38,2027-09-20,40.6,7288.4832,0.0,7247.883199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,39,2027-09-27,40.6,9420.147400000002,0.0,9379.547400000001,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,40,2027-10-04,40.6,7126.5106,0.0,7085.910599999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,41,2027-10-11,40.6,7639.136399999999,0.0,7598.536399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,42,2027-10-18,40.6,7073.1832,0.0,7032.5832,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,43,2027-10-25,40.6,7919.0156,0.0,7878.415599999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,44,2027-11-01,40.6,7298.6036,0.0,7258.0036,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,45,2027-11-08,40.6,7770.7302,0.0,7730.1302,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,46,2027-11-15,40.6,7406.9136,0.0,7366.3135999999995,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,47,2027-11-22,40.6,8641.588,0.0,8600.988,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,48,2027-11-29,40.6,9122.1496,0.0,9081.5496,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,49,2027-12-06,40.6,9531.0424,0.0,9490.4424,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,50,2027-12-13,40.6,7163.7352,0.0,7123.1352,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,51,2027-12-20,40.6,7292.9472000000005,0.0,7252.3472,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2027,52,2027-12-27,40.6,7925.1788,0.0,7884.578799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,1,2028-01-03,40.6,7172.2984,0.0,7131.698399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,2,2028-01-10,40.6,9077.3814,0.0,9036.7814,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,3,2028-01-17,40.6,9226.013,0.0,9185.413,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,4,2028-01-24,40.6,8488.829000000002,0.0,8448.229000000001,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,5,2028-01-31,40.6,7664.6808,0.0,7624.0808,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,6,2028-02-07,40.6,7290.326000000001,0.0,7249.726000000001,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,7,2028-02-14,40.6,8155.5666,0.0,8114.9666,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,8,2028-02-21,40.6,9218.092,0.0,9177.492,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,9,2028-02-28,40.6,7009.410000000001,0.0,6968.81,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,10,2028-03-06,40.6,9208.0844,0.0,9167.4844,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,11,2028-03-13,40.6,7197.5094,0.0,7156.9094,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,12,2028-03-20,40.6,7559.9704,0.0,7519.3704,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,13,2028-03-27,40.6,8294.2142,0.0,8253.6142,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,14,2028-04-03,40.6,8082.9966,0.0,8042.3966,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,15,2028-04-10,40.6,7841.463400000001,0.0,7800.8634,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,16,2028-04-17,40.6,8990.6972,0.0,8950.0972,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,17,2028-04-24,40.6,7749.343,0.0,7708.7429999999995,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,18,2028-05-01,40.6,7398.9256000000005,0.0,7358.3256,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,19,2028-05-08,40.6,7369.9808,0.0,7329.3808,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,20,2028-05-15,40.6,9116.503999999999,0.0,9075.903999999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,21,2028-05-22,40.6,9115.291599999999,0.0,9074.691599999998,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,22,2028-05-29,40.6,8307.6952,0.0,8267.0952,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,23,2028-06-05,40.6,9438.380799999999,0.0,9397.780799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,24,2028-06-12,40.6,7938.5158,0.0,7897.9158,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,25,2028-06-19,40.6,8982.7194,0.0,8942.1194,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,26,2028-06-26,40.6,7282.8806,0.0,7242.2806,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,27,2028-07-03,40.6,7516.0576,0.0,7475.4576,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,28,2028-07-10,40.6,9400.410399999999,0.0,9359.810399999998,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,29,2028-07-17,40.6,7847.1592,0.0,7806.5592,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,30,2028-07-24,40.6,8385.5902,0.0,8344.9902,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,31,2028-07-31,40.6,7660.1684,0.0,7619.568399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,32,2028-08-07,40.6,8779.7466,0.0,8739.1466,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,33,2028-08-14,40.6,8024.9710000000005,0.0,7984.371,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,34,2028-08-21,40.6,8713.6596,0.0,8673.0596,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,35,2028-08-28,40.6,9122.9854,0.0,9082.3854,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,36,2028-09-04,40.6,8191.6254,0.0,8151.0253999999995,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,37,2028-09-11,40.6,7165.824600000001,0.0,7125.2246000000005,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,38,2028-09-18,40.6,7782.5086,0.0,7741.9086,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,39,2028-09-25,40.6,8171.8148,0.0,8131.2148,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,40,2028-10-02,40.6,6968.785,0.0,6928.1849999999995,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,41,2028-10-09,40.6,8385.252,0.0,8344.652,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,42,2028-10-16,40.6,9022.2244,0.0,8981.624399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,43,2028-10-23,40.6,9313.6782,0.0,9273.0782,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,44,2028-10-30,40.6,8239.6556,0.0,8199.0556,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,45,2028-11-06,40.6,9138.3004,0.0,9097.7004,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,46,2028-11-13,40.6,7460.1486,0.0,7419.5486,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,47,2028-11-20,40.6,9142.2292,0.0,9101.6292,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,48,2028-11-27,40.6,9042.9084,0.0,9002.3084,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,49,2028-12-04,40.6,7333.7476,0.0,7293.147599999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,50,2028-12-11,40.6,9264.6352,0.0,9224.0352,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,51,2028-12-18,40.6,9460.2874,0.0,9419.687399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_EXTRUSION_1,2028,52,2028-12-25,40.6,8473.3752,0.0,8432.7752,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,1,2025-12-29,40.6,15519.6264,0.0,15479.026399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,2,2026-01-05,40.6,17094.4866,0.0,17053.8866,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,3,2026-01-12,40.6,16755.440599999998,0.0,16714.8406,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,4,2026-01-19,40.6,17307.5722,0.0,17266.9722,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,5,2026-01-26,40.6,14922.3152,0.0,14881.715199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,6,2026-02-02,40.6,14736.6044,0.0,14696.0044,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,7,2026-02-09,40.6,13915.2688,0.0,13874.6688,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,8,2026-02-16,40.6,14544.5764,0.0,14503.9764,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,9,2026-02-23,40.6,13784.5896,0.0,13743.989599999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,10,2026-03-02,40.6,14705.3418,0.0,14664.7418,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,11,2026-03-09,40.6,16635.7852,0.0,16595.1852,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,12,2026-03-16,40.6,15519.856600000001,0.0,15479.2566,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,13,2026-03-23,40.6,16803.7764,0.0,16763.1764,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,14,2026-03-30,40.6,13671.114000000001,0.0,13630.514000000001,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,15,2026-04-06,40.6,15433.7298,0.0,15393.129799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,16,2026-04-13,40.6,17957.1828,0.0,17916.5828,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,17,2026-04-20,40.6,17362.9632,0.0,17322.3632,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,18,2026-04-27,40.6,13215.9366,0.0,13175.3366,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,19,2026-05-04,40.6,16629.817,0.0,16589.217,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,20,2026-05-11,40.6,15205.640800000001,0.0,15165.0408,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,21,2026-05-18,40.6,17325.761,0.0,17285.161,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,22,2026-05-25,40.6,16242.1762,0.0,16201.5762,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,23,2026-06-01,40.6,15585.125,0.0,15544.525,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,24,2026-06-08,40.6,13696.771,0.0,13656.171,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,25,2026-06-15,40.6,15178.082600000002,0.0,15137.482600000001,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,26,2026-06-22,40.6,16440.882,0.0,16400.282000000003,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,27,2026-06-29,40.6,16619.1944,0.0,16578.5944,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,28,2026-07-06,40.6,16484.6758,0.0,16444.075800000002,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,29,2026-07-13,40.6,14807.1202,0.0,14766.520199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,30,2026-07-20,40.6,17243.3982,0.0,17202.7982,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,31,2026-07-27,40.6,17825.0104,0.0,17784.4104,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,32,2026-08-03,40.6,16111.3048,0.0,16070.7048,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,33,2026-08-10,40.6,15074.111,0.0,15033.511,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,34,2026-08-17,40.6,14385.9532,0.0,14345.3532,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,35,2026-08-24,40.6,17235.271,0.0,17194.671000000002,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,36,2026-08-31,40.6,13579.187,0.0,13538.587,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,37,2026-09-07,40.6,13704.0942,0.0,13663.4942,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,38,2026-09-14,40.6,14252.5934,0.0,14211.9934,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,39,2026-09-21,40.6,14833.393199999999,0.0,14792.793199999998,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,40,2026-09-28,40.6,13599.046,0.0,13558.446,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,41,2026-10-05,40.6,14471.4232,0.0,14430.823199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,42,2026-10-12,40.6,13965.177,0.0,13924.577,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,43,2026-10-19,40.6,16444.790200000003,0.0,16404.190200000005,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,44,2026-10-26,40.6,16099.920399999999,0.0,16059.320399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,45,2026-11-02,40.6,16460.9794,0.0,16420.3794,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,46,2026-11-09,40.6,14786.6228,0.0,14746.022799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,47,2026-11-16,40.6,16267.640999999998,0.0,16227.040999999997,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,48,2026-11-23,40.6,17560.9182,0.0,17520.3182,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,49,2026-11-30,40.6,18178.7752,0.0,18138.1752,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,50,2026-12-07,40.6,17030.8802,0.0,16990.2802,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,51,2026-12-14,40.6,13933.675,0.0,13893.074999999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2026,52,2026-12-21,40.6,14711.1812,0.0,14670.5812,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,1,2027-01-04,40.6,14301.221599999999,0.0,14260.621599999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,2,2027-01-11,40.6,15302.186399999999,0.0,15261.586399999998,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,3,2027-01-18,40.6,14672.7184,0.0,14632.1184,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,4,2027-01-25,40.6,16740.0682,0.0,16699.468200000003,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,5,2027-02-01,40.6,17087.5222,0.0,17046.9222,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,6,2027-02-08,40.6,14113.0322,0.0,14072.4322,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,7,2027-02-15,40.6,15076.7542,0.0,15036.154199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,8,2027-02-22,40.6,15757.713,0.0,15717.113,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,9,2027-03-01,40.6,16507.680800000002,0.0,16467.080800000003,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,10,2027-03-08,40.6,15373.5528,0.0,15332.9528,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,11,2027-03-15,40.6,16549.8358,0.0,16509.235800000002,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,12,2027-03-22,40.6,15603.563,0.0,15562.963,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,13,2027-03-29,40.6,17530.4844,0.0,17489.884400000003,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,14,2027-04-05,40.6,16616.840799999998,0.0,16576.2408,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,15,2027-04-12,40.6,17308.3998,0.0,17267.7998,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,16,2027-04-19,40.6,16944.6022,0.0,16904.002200000003,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,17,2027-04-26,40.6,15733.4092,0.0,15692.8092,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,18,2027-05-03,40.6,14735.2708,0.0,14694.6708,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,19,2027-05-10,40.6,14283.1118,0.0,14242.5118,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,20,2027-05-17,40.6,15184.1694,0.0,15143.5694,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,21,2027-05-24,40.6,14732.51,0.0,14691.91,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,22,2027-05-31,40.6,16361.2578,0.0,16320.657799999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,23,2027-06-07,40.6,13775.340999999999,0.0,13734.740999999998,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,24,2027-06-14,40.6,16289.4356,0.0,16248.8356,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,25,2027-06-21,40.6,14387.4064,0.0,14346.8064,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,26,2027-06-28,40.6,16026.549,0.0,15985.949,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,27,2027-07-05,40.6,17630.3636,0.0,17589.763600000002,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,28,2027-07-12,40.6,13856.1518,0.0,13815.5518,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,29,2027-07-19,40.6,17218.4436,0.0,17177.8436,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,30,2027-07-26,40.6,15139.3934,0.0,15098.7934,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,31,2027-08-02,40.6,17152.6444,0.0,17112.044400000002,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,32,2027-08-09,40.6,14958.1984,0.0,14917.598399999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,33,2027-08-16,40.6,13982.3342,0.0,13941.734199999999,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,34,2027-08-23,40.6,15101.6252,0.0,15061.0252,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,35,2027-08-30,40.6,17749.623,0.0,17709.023,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,36,2027-09-06,40.6,13228.9884,0.0,13188.3884,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,37,2027-09-13,40.6,17455.332,0.0,17414.732,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,38,2027-09-20,40.6,14779.0528,0.0,14738.4528,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,39,2027-09-27,40.6,13458.579,0.0,13417.979,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,40,2027-10-04,40.6,15870.0604,0.0,15829.4604,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,41,2027-10-11,40.6,17857.479199999998,0.0,17816.8792,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,42,2027-10-18,40.6,14596.776800000001,0.0,14556.176800000001,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,43,2027-10-25,40.6,15865.6342,0.0,15825.0342,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,44,2027-11-01,40.6,15652.0794,0.0,15611.4794,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,45,2027-11-08,40.6,15062.4282,0.0,15021.8282,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,46,2027-11-15,40.6,16566.713,0.0,16526.113,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,47,2027-11-22,40.6,13893.2306,0.0,13852.6306,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,48,2027-11-29,40.6,13652.504200000001,0.0,13611.9042,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,49,2027-12-06,40.6,16742.3418,0.0,16701.7418,clarix_legacy_capacity,READY
NW01,P01_NW01_GRINDING_1,2027,50,2027-12-13,40.6,16426.4998,0.0,16385.899800000003,clarix_legacy_capacity,READY
