plant,plant_name,snapshot_date,ops_group,material,material_description,stock_qty,atp_qty,safety_stock_qty,in_transit_qty,total_stock_value_eur,reason_code
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-100811,PRO-12X/PL.12 304TL 0.4mm,7929,5591,612,3057,652707.52,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-100817,S120/PL.18 304TL 0.5mm,7087,6600,236,2841,32456.96,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-100818,S140/PL.19 304TL 0.6mm,6350,4810,405,2291,483726.08,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-100820,XL420/PL.21 304TL 0.7mm,5290,4474,728,2383,200791.88,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-100822,PRO-9X/PL.23 304TL 0.7mm,8991,5812,864,1364,468946.73,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-100824,MX100/PL.25 304TL 0.7mm,6832,3606,348,715,55329.98,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-100839,HT80/PL.40 304TL 0.4mm,3669,3077,1074,1463,98146.11,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-100841,S120/PL.42 304TL 0.3mm,11575,6350,623,1997,226625.06,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-100845,XL520/PL.46 304TL 0.6mm,7324,3960,775,1046,396386.25,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-100846,PRO-9X/PL.47 304TL 0.3mm,8504,7519,388,205,208370.92,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-100853,S120/PL.04 304TL 0.7mm,2595,1382,329,728,153689.7,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-100856,XL420/PL.07 304TL 0.5mm,3066,2393,374,514,107744.5,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-100862,MX250/PL.13 304TL 0.3mm,10086,7748,1049,1665,166539.95,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-100863,HT80/PL.14 304TL 0.4mm,7442,6537,683,2164,189109.86,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-100875,HT80/PL.26 304TL 0.5mm,3442,2716,901,2953,99134.89,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-100878,S140/PL.29 304TL 0.7mm,2244,1276,228,2913,33745.27,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-100881,XL520/PL.32 304TL 0.4mm,5366,2718,1149,2536,429402.77,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-100887,HT80/PL.38 304TL 0.7mm,8473,5031,1083,3488,100172.11,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-100890,S140/PL.41 304TL 0.5mm,5575,3092,1171,2675,167330.72,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-100895,PRO-12X/PL.46 304TL 0.7mm,5821,4854,558,3440,97897.17,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-100903,S160/PL.04 304TL 0.5mm,10797,7829,917,772,377254.1,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-100908,MX100/PL.09 304TL 0.8mm,6848,6214,676,2322,395400.91,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-100909,MX200/PL.10 304TL 0.6mm,4668,3909,902,1907,154159.97,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-100913,S120/PL.14 304TL 0.3mm,11256,10227,111,1231,344712.21,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-100915,S160/PL.16 304TL 0.4mm,4856,3895,60,3,166375.75,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-100916,XL420/PL.17 304TL 0.3mm,3477,1876,719,571,69843.94,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-100926,S140/PL.27 304TL 0.7mm,2825,2189,665,3206,330182.38,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-100932,MX100/PL.33 304TL 0.8mm,6218,5359,674,535,316910.73,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-100943,PRO-12X/PL.44 304TL 0.7mm,6465,5130,864,1089,49547.61,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-100949,S120/PL.50 304TL 0.7mm,1336,1217,1163,2765,59339.66,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-100954,PRO-9X/PL.05 304TL 0.5mm,8339,6786,442,3058,284813.17,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-100956,MX100/PL.07 304TL 0.6mm,4237,2702,106,1069,133049.56,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-100958,MX250/PL.09 304TL 0.5mm,569,476,479,2366,35277.41,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-100960,S62/PL.11 304TL 0.5mm,6469,5962,841,2438,88116.06,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-100963,S160/PL.14 304TL 0.4mm,9888,8156,801,3269,283450.73,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-100964,XL420/PL.15 304TL 0.6mm,1951,1574,434,3199,194014.32,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-100965,XL520/PL.16 304TL 0.4mm,7081,6404,1072,2630,291006.04,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-100967,PRO-12X/PL.18 304TL 0.7mm,6293,5926,593,1312,75599.05,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-100970,MX250/PL.21 304TL 0.6mm,8862,6856,806,3430,129376.11,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-100971,HT80/PL.22 304TL 0.7mm,5122,4252,823,21,241918.88,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-100977,XL520/PL.28 304TL 0.5mm,2190,1170,456,3255,265226.71,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-100980,MX100/PL.31 304TL 0.3mm,10536,7280,246,3399,89167.89,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-100984,S62/PL.35 304TL 0.7mm,225,116,1104,1246,16359.62,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-100989,XL520/PL.40 304TL 0.6mm,1285,1055,754,2142,160435.27,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-100993,MX200/PL.44 304TL 0.7mm,10010,8914,202,17,601008.56,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-100998,S140/PL.49 304TL 0.8mm,2178,1822,973,909,36992.89,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-101001,XL520/PL.02 304TL 0.5mm,11388,7188,841,3083,718948.36,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101002,PRO-9X/PL.03 304TL 0.7mm,1501,1282,218,2358,61291.27,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101009,S120/PL.10 304TL 0.3mm,4438,3240,201,593,259797.6,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101010,S140/PL.11 304TL 0.6mm,7236,4832,991,966,440101.07,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101012,XL420/PL.13 304TL 0.7mm,2625,2446,1181,1099,44367.41,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101017,MX200/PL.18 304TL 0.6mm,5356,4790,232,2936,130437.72,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101020,S62/PL.21 304TL 0.3mm,7255,3907,655,2776,118247.1,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101021,S120/PL.22 304TL 0.5mm,11429,9940,509,1135,216850.21,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101022,S140/PL.23 304TL 0.6mm,4430,2663,1136,2234,141538.56,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101023,S160/PL.24 304TL 0.5mm,8239,7033,91,2469,635685.44,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101027,PRO-12X/PL.28 304TL 0.5mm,5615,3111,572,2836,240405.99,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101032,S62/PL.33 304TL 0.4mm,1124,928,1119,1077,120883.87,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101045,S120/PL.46 304TL 0.6mm,8532,5919,202,1771,69554.59,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101058,S140/PL.09 304TL 0.6mm,9235,4713,386,3239,312344.57,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101067,HT80/PL.18 304TL 0.7mm,5889,3127,639,5,165265.6,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101070,S140/PL.21 304TL 0.3mm,9907,6804,273,1866,206312.29,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-101073,XL520/PL.24 304TL 0.5mm,1691,1041,698,1950,99372.77,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101080,S62/PL.31 304TL 0.5mm,9761,8363,80,3023,270178.89,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101084,XL420/PL.35 304TL 0.5mm,768,621,826,3324,49092.79,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101089,MX200/PL.40 304TL 0.5mm,4709,3398,167,2525,149849.37,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101092,S62/PL.43 304TL 0.4mm,2087,1135,639,2854,58185.12,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101095,S160/PL.46 304TL 0.6mm,9156,6652,276,891,449530.96,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-101097,XL520/PL.48 304TL 0.3mm,10569,6422,998,1086,578621.71,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101101,MX200/PL.02 304TL 0.3mm,4751,3765,1099,829,299951.04,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101104,S62/PL.05 304TL 0.5mm,9948,5796,1123,3222,48690.29,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101105,S120/PL.06 304TL 0.8mm,1315,1237,768,1867,88386.12,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101111,PRO-12X/PL.12 304TL 0.4mm,6023,5068,184,1593,290148.26,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101113,MX200/PL.14 304TL 0.7mm,10845,7132,515,948,114400.13,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101115,HT80/PL.16 304TL 0.5mm,8990,7249,754,1713,587198.29,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101120,XL420/PL.21 304TL 0.5mm,5181,3425,90,2556,131237.45,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101131,S160/PL.32 304TL 0.7mm,9383,4857,707,3312,443906.4,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101134,PRO-9X/PL.35 304TL 0.8mm,7758,4787,984,1501,266198.49,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101142,S140/PL.43 304TL 0.5mm,7683,6834,1081,1898,186539.26,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101144,XL420/PL.45 304TL 0.6mm,11940,6256,313,875,630685.42,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101149,MX200/PL.50 304TL 0.7mm,6479,6004,401,2719,114750.53,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101150,MX250/PL.01 304TL 0.6mm,10367,5430,393,853,433122.31,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101159,PRO-12X/PL.10 304TL 0.6mm,10268,8634,56,2935,271665.39,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101161,MX200/PL.12 304TL 0.3mm,8874,5889,1015,670,340915.76,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101167,S160/PL.18 304TL 0.5mm,613,342,254,1555,77956.53,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101168,XL420/PL.19 304TL 0.4mm,4008,2694,1109,353,176168.91,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101173,MX200/PL.24 304TL 0.6mm,7307,6917,111,3398,355387.66,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101175,HT80/PL.26 304TL 0.6mm,2977,2552,120,2223,201183.84,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101177,S120/PL.28 304TL 0.4mm,5868,2970,995,609,192753.44,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101191,S160/PL.42 304TL 0.4mm,555,365,725,2649,78154.97,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101195,PRO-12X/PL.46 304TL 0.6mm,1199,840,455,1084,59562.83,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-101196,MX100/PL.47 304TL 0.3mm,7864,5270,1144,812,243720.17,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101198,MX250/PL.49 304TL 0.7mm,9855,6395,881,1566,146255.79,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101206,PRO-9X/PL.07 304TL 0.6mm,7553,4671,211,55,255854.0,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101210,MX250/PL.11 304TL 0.3mm,1899,1619,237,1425,101668.33,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101211,HT80/PL.12 304TL 0.5mm,6106,5453,582,2272,32473.79,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101219,PRO-12X/PL.20 304TL 0.4mm,8029,4570,912,3493,488612.96,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101224,S62/PL.25 304TL 0.6mm,10682,10082,559,1138,234467.49,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101234,MX250/PL.35 304TL 0.6mm,1403,1080,677,2371,49277.22,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101239,S160/PL.40 304TL 0.7mm,6395,5407,656,513,380243.81,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101245,MX200/PL.46 304TL 0.8mm,9967,5975,140,403,472264.97,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101248,S62/PL.49 304TL 0.6mm,8239,4833,471,3220,205053.49,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101252,XL420/PL.03 304TL 0.5mm,410,277,654,50,22192.74,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101264,XL420/PL.15 304TL 0.3mm,4318,3409,606,3011,180405.76,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101267,PRO-12X/PL.18 304TL 0.5mm,1718,1417,865,1045,112576.08,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101270,MX250/PL.21 304TL 0.4mm,342,291,56,3389,220944.04,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101274,S140/PL.25 304TL 0.6mm,10727,7175,1044,515,352038.43,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101278,PRO-9X/PL.29 304TL 0.6mm,3167,2244,1007,2113,308007.16,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-101280,MX100/PL.31 304TL 0.7mm,4878,2451,580,919,52474.8,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101303,PRO-12X/PL.04 304TL 0.5mm,7050,4307,981,398,127319.01,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101312,XL420/PL.13 304TL 0.5mm,9967,6086,807,1993,285720.72,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101314,PRO-9X/PL.15 304TL 0.5mm,9510,5864,896,833,148115.01,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-101316,MX100/PL.17 304TL 0.8mm,8278,4855,484,2541,72792.91,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101317,MX200/PL.18 304TL 0.6mm,8706,4428,177,2618,390033.09,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101318,MX250/PL.19 304TL 0.7mm,5423,4147,447,2819,33227.49,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101321,S120/PL.22 304TL 0.7mm,8915,5636,1196,2921,120853.4,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101334,S140/PL.35 304TL 0.7mm,427,390,647,311,35263.08,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-101337,XL520/PL.38 304TL 0.6mm,9341,8329,54,2075,674202.87,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101342,MX250/PL.43 304TL 0.4mm,9217,7757,491,579,356636.26,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101346,S140/PL.47 304TL 0.6mm,2514,2326,705,1145,22692.84,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101347,S160/PL.48 304TL 0.7mm,1125,733,109,1918,120232.93,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101348,XL420/PL.49 304TL 0.6mm,4377,2956,1181,3225,350485.73,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101350,PRO-9X/PL.01 304TL 0.5mm,5159,3171,703,911,82926.24,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-101352,MX100/PL.03 304TL 0.5mm,5995,3858,387,848,401531.72,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101354,MX250/PL.05 304TL 0.5mm,10928,7244,197,446,473605.27,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101358,S140/PL.09 304TL 0.6mm,2492,2225,549,113,85921.95,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101360,XL420/PL.11 304TL 0.7mm,1177,700,973,2807,153262.04,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-101373,XL520/PL.24 304TL 0.7mm,1644,861,407,2199,222719.06,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101374,PRO-9X/PL.25 304TL 0.7mm,3273,2726,374,371,208891.62,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101375,PRO-12X/PL.26 304TL 0.7mm,10066,5760,494,2719,236665.67,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101377,MX200/PL.28 304TL 0.7mm,3494,2109,345,2696,275092.25,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101382,S140/PL.33 304TL 0.7mm,11153,5971,484,3477,619719.31,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101384,XL420/PL.35 304TL 0.6mm,11212,6675,372,3166,47531.49,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101391,HT80/PL.42 304TL 0.4mm,11059,9704,839,1731,52380.84,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101393,S120/PL.44 304TL 0.5mm,5828,3667,289,26,221942.64,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101414,MX250/PL.15 304TL 0.6mm,4499,3668,178,856,284998.35,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101419,S160/PL.20 304TL 0.6mm,8061,6265,367,2689,532817.81,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101420,XL420/PL.21 304TL 0.5mm,788,570,975,2927,218430.43,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-101421,XL520/PL.22 304TL 0.4mm,6187,4217,990,2103,64347.26,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101423,PRO-12X/PL.24 304TL 0.4mm,6883,3592,1130,3449,524453.34,READY
NW01,Northwind Midwest,2026-04-03,OPS-S160,MAT-101431,S160/PL.32 304TL 0.5mm,4172,3298,1033,3183,334896.4,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101432,XL420/PL.33 304TL 0.8mm,1114,1009,878,1015,90496.54,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101434,PRO-9X/PL.35 304TL 0.8mm,2763,1488,289,3340,240651.25,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101435,PRO-12X/PL.36 304TL 0.6mm,10555,8681,251,3172,317943.4,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-101436,MX100/PL.37 304TL 0.4mm,6144,3114,850,3160,480542.8,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX200,MAT-101437,MX200/PL.38 304TL 0.4mm,2561,1521,130,714,128897.15,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101439,HT80/PL.40 304TL 0.3mm,1980,1480,918,886,22757.39,READY
NW01,Northwind Midwest,2026-04-03,OPS-S140,MAT-101442,S140/PL.43 304TL 0.5mm,6358,3218,1165,1624,106629.54,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101444,XL420/PL.45 304TL 0.5mm,4383,2445,510,1360,174621.9,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101446,PRO-9X/PL.47 304TL 0.5mm,3158,2574,570,2881,236480.52,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX100,MAT-101448,MX100/PL.49 304TL 0.5mm,4752,3797,260,1323,314115.24,READY
NW01,Northwind Midwest,2026-04-03,OPS-MX250,MAT-101450,MX250/PL.01 304TL 0.3mm,8062,6480,1058,2339,82416.39,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101456,XL420/PL.07 304TL 0.5mm,3849,2387,243,237,140534.45,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101458,PRO-9X/PL.09 304TL 0.5mm,7435,6732,884,2767,166795.03,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-12X,MAT-101459,PRO-12X/PL.10 304TL 0.7mm,11857,9839,84,2474,658488.56,READY
NW01,Northwind Midwest,2026-04-03,OPS-S120,MAT-101465,S120/PL.16 304TL 0.6mm,2164,1500,1127,3149,241007.59,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL520,MAT-101469,XL520/PL.20 304TL 0.7mm,7300,5002,715,1170,210448.4,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101482,PRO-9X/PL.33 304TL 0.5mm,6285,3731,208,1925,177944.63,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101487,HT80/PL.38 304TL 0.4mm,7804,4070,1146,2084,112305.65,READY
NW01,Northwind Midwest,2026-04-03,OPS-S62,MAT-101488,S62/PL.39 304TL 0.7mm,8216,6122,558,1034,34662.94,READY
NW01,Northwind Midwest,2026-04-03,OPS-XL420,MAT-101492,XL420/PL.43 304TL 0.7mm,8043,4847,1099,69,196296.84,READY
NW01,Northwind Midwest,2026-04-03,OPS-PRO-9X,MAT-101494,PRO-9X/PL.45 304TL 0.4mm,5556,4189,346,439,46438.51,READY
NW01,Northwind Midwest,2026-04-03,OPS-HT80,MAT-101499,HT80/PL.50 304TL 0.6mm,10728,6235,939,310,401681.94,READY
NW01,Northwind Midwest,2026-04-03,OPS-M8-NBR,MAT-200001,M8-NBR GASKET 02,2490,1707,1103,1646,211054.45,READY
NW01,Northwind Midwest,2026-04-03,OPS-M14-HNBR,MAT-200005,M14-HNBR GASKET 06,9359,8159,52,2306,371249.08,READY
NW01,Northwind Midwest,2026-04-03,OPS-M20-SILI,MAT-200012,M20-SILI GASKET 13,8982,4524,509,3487,629064.44,READY
NW01,Northwind Midwest,2026-04-03,OPS-M22-NBR,MAT-200015,M22-NBR GASKET 16,69,37,397,1207,21941.04,READY
NW01,Northwind Midwest,2026-04-03,OPS-M18-AFLAS,MAT-200022,M18-AFLAS GASKET 23,11378,9841,357,2489,485162.34,READY
NW01,Northwind Midwest,2026-04-03,OPS-M14-HNBR,MAT-200029,M14-HNBR GASKET 30,9767,7566,1178,2969,695182.08,READY
NW01,Northwind Midwest,2026-04-03,OPS-M22-NBR,MAT-200055,M22-NBR GASKET 16,8831,4839,227,2705,272857.29,READY
NW01,Northwind Midwest,2026-04-03,OPS-M14-HNBR,MAT-200061,M14-HNBR GASKET 22,6450,3470,311,1157,103005.5,READY
NW01,Northwind Midwest,2026-04-03,OPS-M10-BFG,MAT-200072,M10-BFG GASKET 33,2014,1492,71,2603,203723.38,READY
NW01,Northwind Midwest,2026-04-03,OPS-M12-EPDM,MAT-200074,M12-EPDM GASKET 35,3816,3202,944,112,75221.35,READY
NW01,Northwind Midwest,2026-04-03,OPS-M20-SILI,MAT-200084,M20-SILI GASKET 05,6413,4728,559,3026,486652.39,READY
NW01,Northwind Midwest,2026-04-03,OPS-M8-NBR,MAT-200089,M8-NBR GASKET 10,10536,8245,142,3227,272406.07,READY
NW01,Northwind Midwest,2026-04-03,OPS-M12-EPDM,MAT-200090,M12-EPDM GASKET 11,10535,9684,372,1195,111683.72,READY
NW01,Northwind Midwest,2026-04-03,OPS-M20-SILI,MAT-200092,M20-SILI GASKET 13,4663,3173,1170,832,175384.17,READY
NW01,Northwind Midwest,2026-04-03,OPS-M8-NBR,MAT-200097,M8-NBR GASKET 18,602,313,130,2442,61584.58,READY
NW01,Northwind Midwest,2026-04-03,OPS-M6-FKM,MAT-200099,M6-FKM GASKET 20,10548,5414,734,760,564127.09,READY
NW01,Northwind Midwest,2026-04-03,OPS-M14-HNBR,MAT-200101,M14-HNBR GASKET 22,9332,7134,338,557,330550.9,READY
NW01,Northwind Midwest,2026-04-03,OPS-M22-NBR,MAT-200103,M22-NBR GASKET 24,3027,2545,571,3465,119419.42,READY
NW01,Northwind Midwest,2026-04-03,OPS-M12-EPDM,MAT-200106,M12-EPDM GASKET 27,11894,10477,125,2300,578461.34,READY
NW01,Northwind Midwest,2026-04-03,OPS-M14-HNBR,MAT-200109,M14-HNBR GASKET 30,10230,6597,526,3192,109345.46,READY
NW01,Northwind Midwest,2026-04-03,OPS-M18-AFLAS,MAT-200110,M18-AFLAS GASKET 31,4989,2573,297,1938,87488.55,READY
NW01,Northwind Midwest,2026-04-03,OPS-M18-AFLAS,MAT-200134,M18-AFLAS GASKET 15,4580,2873,210,3065,215910.26,READY
NW01,Northwind Midwest,2026-04-03,OPS-M10-BFG,MAT-200136,M10-BFG GASKET 17,5564,4114,207,2901,371071.56,READY
NW01,Northwind Midwest,2026-04-03,OPS-M12-EPDM,MAT-200138,M12-EPDM GASKET 19,11161,6489,750,1623,513706.65,READY
NW01,Northwind Midwest,2026-04-03,OPS-M20-SILI,MAT-200148,M20-SILI GASKET 29,9220,5727,236,180,537609.13,READY
NW01,Northwind Midwest,2026-04-03,OPS-M14-HNBR,MAT-200149,M14-HNBR GASKET 30,8926,7812,875,2748,638075.46,READY
NW01,Northwind Midwest,2026-04-03,OPS-M20-SILI,MAT-200156,M20-SILI GASKET 37,510,403,994,1514,60368.12,READY
NW01,Northwind Midwest,2026-04-03,OPS-M8-NBR,MAT-200161,M8-NBR GASKET 02,1676,1552,381,3344,110273.13,READY
