plant,material,stock_qty,atp_qty,in_transit_qty,safety_stock_qty,inventory_snapshot_date
NW01,MAT-200661,1838,1464,2245,604,2026.04.03
NW01,MAT-200668,9524,8338,3165,949,2026.04.03
NW01,MAT-200671,6122,5402,2364,701,2026.04.03
NW01,MAT-200680,8655,7164,3404,659,2026.04.03
NW01,MAT-200685,5974,4488,3316,371,2026.04.03
NW01,MAT-200687,9040,7666,3319,601,2026.04.03
NW01,MAT-200689,5256,2667,1890,821,2026.04.03
NW01,MAT-200690,10703,7185,1605,902,2026.04.03
NW01,MAT-200691,1787,1280,1594,286,2026.04.03
NW01,MAT-200693,11685,8309,2819,1100,2026.04.03
NW01,MAT-200695,6950,4534,1558,110,2026.04.03
NW01,MAT-200704,3699,2398,1777,743,2026.04.03
NW01,MAT-200709,9389,8496,3407,173,2026.04.03
NW01,MAT-200713,3206,2493,1278,259,2026.04.03
NW01,MAT-200720,4383,3178,1608,1194,2026.04.03
NW01,MAT-200724,9426,8280,2113,205,2026.04.03
NW01,MAT-200736,4227,3354,364,639,2026.04.03
NW01,MAT-200749,9216,6355,2573,1191,2026.04.03
NW01,MAT-200756,11449,6484,3104,577,2026.04.03
NW01,MAT-200768,1647,1212,1351,1182,2026.04.03
NW01,MAT-200782,8706,7473,584,616,2026.04.03
NW01,MAT-200784,2611,1507,92,165,2026.04.03
NW01,MAT-200786,1142,653,619,499,2026.04.03
NW01,MAT-200790,11816,8338,45,662,2026.04.03
NW01,MAT-200791,7782,5879,95,59,2026.04.03
NW01,MAT-200803,5397,4063,788,629,2026.04.03
NW01,MAT-200813,9882,4989,2949,796,2026.04.03
NW01,MAT-200815,6824,4870,450,463,2026.04.03
NW01,MAT-200820,2589,2371,1152,428,2026.04.03
NW01,MAT-200822,10359,9450,400,1010,2026.04.03
NW01,MAT-200824,847,619,1715,488,2026.04.03
NW01,MAT-200829,6792,3623,2809,912,2026.04.03
NW01,MAT-200832,2105,1640,1424,701,2026.04.03
NW01,MAT-200841,5975,3390,3427,289,2026.04.03
NW01,MAT-200845,10824,8140,1146,1035,2026.04.03
NW01,MAT-200848,11065,8903,2199,173,2026.04.03
NW01,MAT-200850,1018,582,123,391,2026.04.03
NW01,MAT-200865,4457,3559,181,417,2026.04.03
NW01,MAT-200866,8204,5254,1383,1054,2026.04.03
NW01,MAT-200868,8660,7340,3341,206,2026.04.03
NW01,MAT-200869,1739,1463,2895,1089,2026.04.03
NW01,MAT-200871,4448,2583,1110,829,2026.04.03
NW01,MAT-200874,4322,3077,1546,350,2026.04.03
NW01,MAT-200875,4046,2096,1316,797,2026.04.03
NW01,MAT-200876,8803,5306,146,917,2026.04.03
NW01,MAT-200877,11882,7108,3067,290,2026.04.03
NW01,MAT-200891,3127,2053,1889,510,2026.04.03
NW01,MAT-200896,9528,7717,1656,756,2026.04.03
NW01,MAT-200898,8928,5668,1232,410,2026.04.03
NW02,MAT-100001,10985,8308,2947,414,2026.04.03
NW02,MAT-100003,2927,2179,304,595,2026.04.03
NW02,MAT-100006,3416,2938,2509,526,2026.04.03
NW02,MAT-100008,537,393,3479,367,2026.04.03
NW02,MAT-100009,6610,4676,398,1142,2026.04.03
NW02,MAT-100015,11908,8989,3198,831,2026.04.03
NW02,MAT-100016,3652,2510,3403,704,2026.04.03
NW02,MAT-100017,9826,6992,2883,706,2026.04.03
NW02,MAT-100018,8216,4641,2835,117,2026.04.03
NW02,MAT-100019,8284,4742,1109,85,2026.04.03
NW02,MAT-100025,5817,5497,2921,728,2026.04.03
NW02,MAT-100028,3427,2129,1671,754,2026.04.03
NW02,MAT-100036,4818,3830,1214,280,2026.04.03
NW02,MAT-100041,1391,1311,2703,966,2026.04.03
NW02,MAT-100045,3342,2578,3156,978,2026.04.03
NW02,MAT-100047,3326,1786,1775,143,2026.04.03
NW02,MAT-100048,1736,1375,1510,521,2026.04.03
NW02,MAT-100054,11240,10647,323,1088,2026.04.03
NW02,MAT-100060,5731,3341,2559,999,2026.04.03
NW02,MAT-100062,1223,745,1314,74,2026.04.03
NW02,MAT-100067,3603,2456,1695,242,2026.04.03
NW02,MAT-100068,4496,2326,777,884,2026.04.03
NW02,MAT-100069,8691,6088,3153,735,2026.04.03
NW02,MAT-100077,4946,4200,1742,589,2026.04.03
NW02,MAT-100080,8934,5360,3492,683,2026.04.03
NW02,MAT-100085,11404,7105,1421,454,2026.04.03
NW02,MAT-100089,10771,7616,333,334,2026.04.03
NW02,MAT-100107,9000,5024,3483,202,2026.04.03
NW02,MAT-100109,9558,6615,1058,601,2026.04.03
NW02,MAT-100110,1505,767,3083,487,2026.04.03
NW02,MAT-100118,1050,745,44,920,2026.04.03
NW02,MAT-100126,8326,5585,1679,1173,2026.04.03
NW02,MAT-100143,1963,1190,2586,895,2026.04.03
NW02,MAT-100147,6949,5724,248,596,2026.04.03
NW02,MAT-100148,10237,5374,3266,455,2026.04.03
NW02,MAT-100151,9142,4679,2305,1096,2026.04.03
NW02,MAT-100152,3094,1860,3470,86,2026.04.03
NW02,MAT-100158,729,435,81,841,2026.04.03
NW02,MAT-100171,11448,9016,71,985,2026.04.03
NW02,MAT-100173,1157,1057,1469,946,2026.04.03
NW02,MAT-100175,1097,567,299,599,2026.04.03
NW02,MAT-100176,9472,7957,2254,386,2026.04.03
NW02,MAT-100177,3311,1833,1499,1027,2026.04.03
NW02,MAT-100183,4513,3167,3162,143,2026.04.03
NW02,MAT-100184,7235,6108,2140,155,2026.04.03
NW02,MAT-100187,2691,1681,1851,800,2026.04.03
NW02,MAT-100189,4554,4044,1608,419,2026.04.03
NW02,MAT-100191,3895,2563,313,604,2026.04.03
NW02,MAT-100202,1714,979,3262,960,2026.04.03
NW02,MAT-100205,5355,4347,2556,260,2026.04.03
NW02,MAT-100206,9731,5593,1724,906,2026.04.03
NW02,MAT-100207,886,816,426,773,2026.04.03
NW02,MAT-100208,10034,6219,2237,537,2026.04.03
NW02,MAT-100210,352,284,3298,82,2026.04.03
NW02,MAT-100213,8024,5860,549,780,2026.04.03
NW02,MAT-100218,1531,787,2070,128,2026.04.03
NW02,MAT-100221,10495,8564,2191,847,2026.04.03
NW02,MAT-100229,4684,4083,3191,573,2026.04.03
NW02,MAT-100234,3206,2996,3275,658,2026.04.03
NW02,MAT-100242,5279,2673,2426,1019,2026.04.03
NW02,MAT-100253,5773,5190,3000,191,2026.04.03
NW02,MAT-100258,6172,5099,231,886,2026.04.03
NW02,MAT-100261,7514,4090,3005,186,2026.04.03
NW02,MAT-100265,5837,3237,2297,894,2026.04.03
NW02,MAT-100271,4972,4046,2060,970,2026.04.03
NW02,MAT-100272,8862,6437,1965,914,2026.04.03
NW02,MAT-100273,6145,5681,136,553,2026.04.03
NW02,MAT-100281,2803,1673,2450,201,2026.04.03
NW02,MAT-100282,6970,5918,2494,328,2026.04.03
NW02,MAT-100283,10996,7892,1583,221,2026.04.03
NW02,MAT-100286,11244,9491,3163,246,2026.04.03
NW02,MAT-100288,9825,7695,539,889,2026.04.03
NW02,MAT-100305,1619,1064,945,745,2026.04.03
NW02,MAT-100311,308,257,1120,825,2026.04.03
NW02,MAT-100313,3115,1983,480,1095,2026.04.03
NW02,MAT-100314,5310,4457,608,1042,2026.04.03
NW02,MAT-100328,10517,6766,2341,117,2026.04.03
NW02,MAT-100329,8311,6044,1820,1046,2026.04.03
NW02,MAT-100330,8309,4894,2981,1162,2026.04.03
NW02,MAT-100338,5558,4711,1577,632,2026.04.03
NW02,MAT-100343,11145,8293,1212,355,2026.04.03
NW02,MAT-100347,2108,1684,2261,912,2026.04.03
NW02,MAT-100355,6282,5893,1601,670,2026.04.03
NW02,MAT-100356,3986,3276,1550,486,2026.04.03
NW02,MAT-100360,8457,5775,2474,381,2026.04.03
NW02,MAT-100362,3199,1793,3416,90,2026.04.03
NW02,MAT-100367,10862,9561,3378,1134,2026.04.03
NW02,MAT-100368,3795,3446,2118,889,2026.04.03
NW02,MAT-100369,10661,9896,206,1122,2026.04.03
NW02,MAT-100375,1954,1214,2280,565,2026.04.03
NW02,MAT-100376,4585,4146,3424,863,2026.04.03
NW02,MAT-100383,5347,4343,742,1015,2026.04.03
NW02,MAT-100384,3376,2179,1301,1164,2026.04.03
NW02,MAT-100393,6385,3362,252,352,2026.04.03
NW02,MAT-100401,6134,5376,2582,211,2026.04.03
NW02,MAT-100406,7086,4327,3096,179,2026.04.03
NW02,MAT-100408,5501,4003,411,924,2026.04.03
NW02,MAT-100420,5269,4440,401,710,2026.04.03
NW02,MAT-100428,10650,5820,1365,506,2026.04.03
NW02,MAT-100431,5063,3154,2473,991,2026.04.03
NW02,MAT-100433,5922,4423,2921,896,2026.04.03
NW02,MAT-100440,7356,3867,702,432,2026.04.03
NW02,MAT-100444,61,48,3289,639,2026.04.03
NW02,MAT-100451,3142,1716,2779,475,2026.04.03
NW02,MAT-100459,10008,7381,2182,849,2026.04.03
NW02,MAT-100460,1937,1257,3468,771,2026.04.03
NW02,MAT-100467,7630,5605,3044,842,2026.04.03
NW02,MAT-100473,7241,4760,3104,664,2026.04.03
NW02,MAT-100476,1599,848,1850,117,2026.04.03
NW02,MAT-100478,4146,3111,2156,768,2026.04.03
NW02,MAT-100480,571,465,3156,1076,2026.04.03
NW02,MAT-100481,9019,7670,3019,951,2026.04.03
NW02,MAT-100482,792,672,1801,611,2026.04.03
NW02,MAT-100484,11595,9673,1526,226,2026.04.03
NW02,MAT-100489,4793,3775,1889,388,2026.04.03
NW02,MAT-100491,6025,3891,2636,118,2026.04.03
NW02,MAT-100492,4223,2998,63,78,2026.04.03
NW02,MAT-100499,3598,2176,236,796,2026.04.03
NW02,MAT-100507,11284,6565,941,690,2026.04.03
NW02,MAT-100510,3173,1824,1357,594,2026.04.03
NW02,MAT-100516,7731,4005,2636,367,2026.04.03
NW02,MAT-100520,5123,4199,2599,278,2026.04.03
NW02,MAT-100522,10980,8009,149,84,2026.04.03
NW02,MAT-100525,9141,6633,2130,1186,2026.04.03
NW02,MAT-100526,1469,947,1779,230,2026.04.03
NW02,MAT-100529,4208,2111,3016,1144,2026.04.03
NW02,MAT-100534,6881,4968,1495,112,2026.04.03
NW02,MAT-100538,11742,10021,307,217,2026.04.03
NW02,MAT-100545,7783,7167,3283,801,2026.04.03
NW02,MAT-100548,657,614,2881,1046,2026.04.03
NW02,MAT-100553,11066,5683,663,302,2026.04.03
NW02,MAT-100554,3762,2809,1530,608,2026.04.03
NW02,MAT-100555,10099,9489,3194,994,2026.04.03
NW02,MAT-100556,7674,4391,1196,842,2026.04.03
NW02,MAT-100560,171,92,162,559,2026.04.03
NW02,MAT-100564,604,560,156,724,2026.04.03
NW02,MAT-100566,10087,9536,651,971,2026.04.03
NW02,MAT-100567,9341,5434,2473,282,2026.04.03
NW02,MAT-100569,10135,9090,1054,557,2026.04.03
NW02,MAT-100573,5515,3554,104,390,2026.04.03
NW02,MAT-100576,3170,2620,2776,62,2026.04.03
NW02,MAT-100577,7060,6149,1929,1083,2026.04.03
NW02,MAT-100584,4970,3839,2819,1079,2026.04.03
NW02,MAT-100585,401,214,971,301,2026.04.03
NW02,MAT-100592,2915,2694,1543,446,2026.04.03
NW02,MAT-100597,9201,5585,1680,1059,2026.04.03
NW02,MAT-100598,6525,5975,1853,385,2026.04.03
NW02,MAT-100609,1464,1087,3094,383,2026.04.03
NW02,MAT-100618,8560,5425,1138,353,2026.04.03
NW02,MAT-100629,2387,1670,2220,478,2026.04.03
NW02,MAT-100640,10291,5838,3170,917,2026.04.03
NW02,MAT-100644,7282,6766,2765,1157,2026.04.03
NW02,MAT-100645,8873,5292,835,556,2026.04.03
NW02,MAT-100646,2648,1456,3376,1122,2026.04.03
NW02,MAT-100651,3493,2593,3328,208,2026.04.03
NW02,MAT-100653,2411,1923,3179,859,2026.04.03
NW02,MAT-100654,5535,4387,2153,711,2026.04.03
NW02,MAT-100655,3228,1618,2165,1029,2026.04.03
NW02,MAT-100664,5541,4336,546,169,2026.04.03
NW02,MAT-100668,5795,3559,1212,636,2026.04.03
NW02,MAT-100675,706,370,416,568,2026.04.03
NW02,MAT-100682,10311,8516,3482,870,2026.04.03
NW02,MAT-100688,3964,2426,518,331,2026.04.03
NW02,MAT-100695,2169,1947,590,1053,2026.04.03
NW02,MAT-100696,10730,7427,1053,278,2026.04.03
NW02,MAT-100706,4820,3344,1811,691,2026.04.03
NW02,MAT-100713,11385,8279,278,1003,2026.04.03
NW02,MAT-100720,4143,3744,3234,361,2026.04.03
NW02,MAT-100722,1232,993,2657,800,2026.04.03
NW02,MAT-100723,766,485,1173,577,2026.04.03
NW02,MAT-100737,768,475,500,429,2026.04.03
NW02,MAT-100744,11039,6251,3305,735,2026.04.03
NW02,MAT-100751,11020,8359,69,1194,2026.04.03
NW02,MAT-100752,5707,5026,1838,1011,2026.04.03
NW02,MAT-100753,10097,8498,987,496,2026.04.03
NW02,MAT-100761,9570,5843,2211,867,2026.04.03
NW02,MAT-100762,2431,1354,2307,966,2026.04.03
NW02,MAT-100767,11609,7164,3454,998,2026.04.03
NW02,MAT-100770,2629,1536,2100,988,2026.04.03
NW02,MAT-100771,4789,4002,664,1002,2026.04.03
NW02,MAT-100773,5042,4415,2937,126,2026.04.03
NW02,MAT-100774,7659,4729,2974,1073,2026.04.03
NW02,MAT-100779,7553,6905,3066,1199,2026.04.03
NW02,MAT-100782,1457,822,186,968,2026.04.03
NW02,MAT-100792,11577,9184,3060,944,2026.04.03
NW02,MAT-100796,8762,5550,3411,717,2026.04.03
NW02,MAT-100798,8415,6648,986,788,2026.04.03
NW02,MAT-100800,10238,5249,1167,1189,2026.04.03
NW02,MAT-100802,7108,4004,1233,662,2026.04.03
NW02,MAT-100804,8947,5857,1529,274,2026.04.03
NW02,MAT-100813,9883,7420,885,866,2026.04.03
NW02,MAT-100814,8674,7701,3122,923,2026.04.03
NW02,MAT-100817,4247,3466,2989,984,2026.04.03
NW02,MAT-100822,2439,2261,2185,209,2026.04.03
NW02,MAT-100825,8229,6031,2947,535,2026.04.03
NW02,MAT-100826,2706,1863,1596,622,2026.04.03
NW02,MAT-100831,9092,5884,2036,710,2026.04.03
NW02,MAT-100835,5424,4535,322,540,2026.04.03
NW02,MAT-100836,11527,7922,1998,572,2026.04.03
NW02,MAT-100838,6616,5401,1758,862,2026.04.03
NW02,MAT-100841,2505,1857,491,1101,2026.04.03
NW02,MAT-100845,5079,3391,1663,555,2026.04.03
NW02,MAT-100848,8283,6238,421,262,2026.04.03
NW02,MAT-100861,5329,4094,1057,897,2026.04.03
NW02,MAT-100867,464,350,1431,209,2026.04.03
NW02,MAT-100868,8629,7485,1055,579,2026.04.03
NW02,MAT-100869,4819,2660,204,400,2026.04.03
NW02,MAT-100870,9766,8475,2817,941,2026.04.03
NW02,MAT-100872,6499,3813,831,93,2026.04.03
NW02,MAT-100874,5838,5367,491,718,2026.04.03
NW02,MAT-100875,1088,756,1727,796,2026.04.03
NW02,MAT-100888,4852,2530,554,773,2026.04.03
NW02,MAT-100890,36,33,2906,1060,2026.04.03
NW02,MAT-100894,2733,2548,1429,672,2026.04.03
NW02,MAT-100895,11434,10766,2011,318,2026.04.03
NW02,MAT-100896,514,339,1275,1011,2026.04.03
NW02,MAT-100907,7021,3740,1253,871,2026.04.03
NW02,MAT-100909,959,643,1189,472,2026.04.03
NW02,MAT-100921,11112,7447,627,323,2026.04.03
NW02,MAT-100922,9583,7227,2298,574,2026.04.03
NW02,MAT-100924,1799,1015,2921,1025,2026.04.03
NW02,MAT-100931,10098,5178,454,606,2026.04.03
NW02,MAT-100932,6798,4062,2989,976,2026.04.03
NW02,MAT-100942,1589,1284,1757,84,2026.04.03
NW02,MAT-100944,2724,2410,1182,504,2026.04.03
NW02,MAT-100951,4360,3618,1277,619,2026.04.03
NW02,MAT-100956,9458,8162,526,1049,2026.04.03
NW02,MAT-100965,1913,1079,3224,1164,2026.04.03
NW02,MAT-100966,4753,2713,1488,798,2026.04.03
NW02,MAT-100969,8225,6575,3453,454,2026.04.03
NW02,MAT-100972,8278,4257,3048,104,2026.04.03
NW02,MAT-100976,8770,7792,2812,881,2026.04.03
NW02,MAT-100980,5954,3577,2652,664,2026.04.03
NW02,MAT-100983,338,174,503,1075,2026.04.03
NW02,MAT-100986,11788,9442,516,155,2026.04.03
NW02,MAT-100987,4218,3624,3127,408,2026.04.03
NW02,MAT-101003,4315,3547,2347,1173,2026.04.03
NW02,MAT-101008,5473,4141,2415,254,2026.04.03
NW02,MAT-101012,2261,1862,1770,449,2026.04.03
NW02,MAT-101014,613,368,1974,931,2026.04.03
NW02,MAT-101016,6176,5515,1236,424,2026.04.03
NW02,MAT-101022,8747,6794,936,265,2026.04.03
NW02,MAT-101025,5140,3496,306,572,2026.04.03
NW02,MAT-101029,8466,4767,1309,938,2026.04.03
NW02,MAT-101031,1215,1081,2730,70,2026.04.03
NW02,MAT-101033,8777,4687,1625,141,2026.04.03
NW02,MAT-101036,4485,3491,2346,256,2026.04.03
NW02,MAT-101037,8434,4733,1024,851,2026.04.03
NW02,MAT-101045,2649,2163,3021,892,2026.04.03
NW02,MAT-101057,2464,2039,1010,805,2026.04.03
NW02,MAT-101058,1479,1174,2160,714,2026.04.03
NW02,MAT-101061,377,257,764,1177,2026.04.03
NW02,MAT-101065,7595,7104,3106,967,2026.04.03
NW02,MAT-101068,6482,5246,2269,354,2026.04.03
NW02,MAT-101074,11731,6767,1639,561,2026.04.03
NW02,MAT-101078,123,72,798,996,2026.04.03
NW02,MAT-101084,8026,7405,1231,361,2026.04.03
NW02,MAT-101087,6639,5159,858,183,2026.04.03
NW02,MAT-101088,1627,1070,801,353,2026.04.03
NW02,MAT-101090,2745,1940,1747,863,2026.04.03
NW02,MAT-101092,4379,2379,2988,152,2026.04.03
NW02,MAT-101094,5482,4409,269,334,2026.04.03
NW02,MAT-101097,6823,4354,110,835,2026.04.03
NW02,MAT-101098,10687,9583,3427,1104,2026.04.03
NW02,MAT-101099,6161,5473,914,1173,2026.04.03
NW02,MAT-101104,378,283,2076,60,2026.04.03
NW02,MAT-101114,4315,2901,2829,816,2026.04.03
NW02,MAT-101133,3734,2323,3350,1079,2026.04.03
NW02,MAT-101141,10320,6414,434,1095,2026.04.03
NW02,MAT-101145,10861,7751,1666,401,2026.04.03
NW02,MAT-101147,7583,5855,770,89,2026.04.03
NW02,MAT-101149,10751,6538,2194,629,2026.04.03
NW02,MAT-101155,8331,7737,2965,832,2026.04.03
NW02,MAT-101157,10211,7139,1179,426,2026.04.03
NW02,MAT-101158,6657,5540,2262,328,2026.04.03
NW02,MAT-101159,7261,4423,1237,241,2026.04.03
NW02,MAT-101168,11678,9979,2194,137,2026.04.03
NW02,MAT-101169,2421,1290,2100,177,2026.04.03
NW02,MAT-101171,5341,4833,1952,624,2026.04.03
NW02,MAT-101176,7073,5617,1564,259,2026.04.03
NW02,MAT-101178,999,808,1907,155,2026.04.03
NW02,MAT-101183,7068,4516,2741,656,2026.04.03
NW02,MAT-101186,3009,1812,2337,830,2026.04.03
NW02,MAT-101189,171,90,1959,1129,2026.04.03
NW02,MAT-101191,3291,3065,751,1150,2026.04.03
NW02,MAT-101194,5099,2830,2730,76,2026.04.03
NW02,MAT-101195,10913,7056,936,346,2026.04.03
NW02,MAT-101196,5619,4339,2443,992,2026.04.03
NW02,MAT-101203,11913,8498,2481,999,2026.04.03
NW02,MAT-101204,4350,2335,2393,1015,2026.04.03
NW02,MAT-101208,3864,2604,3019,602,2026.04.03
NW02,MAT-101209,11635,8747,1146,285,2026.04.03
NW02,MAT-101214,1328,683,3041,452,2026.04.03
NW02,MAT-101221,977,518,664,531,2026.04.03
NW02,MAT-101222,1277,1055,3061,867,2026.04.03
NW02,MAT-101223,6262,3618,2472,213,2026.04.03
NW02,MAT-101224,10598,9834,720,421,2026.04.03
NW02,MAT-101225,9715,5249,2257,931,2026.04.03
NW02,MAT-101232,9317,7799,2180,940,2026.04.03
NW02,MAT-101236,2247,1562,3451,913,2026.04.03
NW02,MAT-101238,9967,5754,2321,818,2026.04.03
NW02,MAT-101243,5956,5515,1217,588,2026.04.03
NW02,MAT-101245,3987,3785,2854,1026,2026.04.03
NW02,MAT-101248,8956,5675,3408,1110,2026.04.03
NW02,MAT-101256,2673,1784,3302,1135,2026.04.03
NW02,MAT-101259,5382,4059,403,536,2026.04.03
NW02,MAT-101260,10355,6013,452,1025,2026.04.03
NW02,MAT-101261,5023,3419,1938,551,2026.04.03
NW02,MAT-101262,11833,10032,2738,1023,2026.04.03
NW02,MAT-101268,11088,7899,2833,510,2026.04.03
NW02,MAT-101275,11731,7232,3067,458,2026.04.03
NW02,MAT-101277,1567,795,291,1195,2026.04.03
NW02,MAT-101289,6643,5028,350,231,2026.04.03
NW02,MAT-101296,8300,7515,1683,152,2026.04.03
NW02,MAT-101297,10585,5603,1653,990,2026.04.03
NW02,MAT-101298,9695,6290,158,555,2026.04.03
NW02,MAT-101300,11674,7479,2408,1136,2026.04.03
NW02,MAT-101304,2761,1399,1174,298,2026.04.03
NW02,MAT-101305,682,401,1933,793,2026.04.03
NW02,MAT-101311,4413,3476,2792,920,2026.04.03
NW02,MAT-101314,9614,6786,3235,717,2026.04.03
NW02,MAT-101323,992,938,1110,273,2026.04.03
NW02,MAT-101325,8322,4384,2287,850,2026.04.03
NW02,MAT-101329,5804,3190,560,449,2026.04.03
NW02,MAT-101330,5772,4825,1180,280,2026.04.03
NW02,MAT-101338,1537,1254,2926,678,2026.04.03
NW02,MAT-101340,3293,1945,1368,1196,2026.04.03
NW02,MAT-101341,1232,813,75,211,2026.04.03
NW02,MAT-101349,2195,1225,2273,280,2026.04.03
NW02,MAT-101350,9242,6960,2946,227,2026.04.03
NW02,MAT-101357,10652,8491,3183,627,2026.04.03
NW02,MAT-101363,7081,5120,1089,166,2026.04.03
NW02,MAT-101364,11776,6859,1000,109,2026.04.03
NW02,MAT-101366,10628,9411,2203,633,2026.04.03
NW02,MAT-101367,3117,1830,675,399,2026.04.03
NW02,MAT-101373,5944,3381,358,265,2026.04.03
NW02,MAT-101380,7648,4608,774,977,2026.04.03
NW02,MAT-101383,3199,1912,387,547,2026.04.03
NW02,MAT-101384,10768,7339,3069,199,2026.04.03
NW02,MAT-101398,6876,3856,1365,92,2026.04.03
NW02,MAT-101399,763,536,82,233,2026.04.03
NW02,MAT-101403,1680,1313,1192,136,2026.04.03
NW02,MAT-101404,10858,7935,2286,122,2026.04.03
NW02,MAT-101405,201,171,2407,854,2026.04.03
NW02,MAT-101410,163,146,1888,1014,2026.04.03
NW02,MAT-101411,7105,4193,2009,423,2026.04.03
NW02,MAT-101426,2116,1805,442,1134,2026.04.03
NW02,MAT-101430,5875,4304,2364,615,2026.04.03
NW02,MAT-101432,5730,2978,2372,1187,2026.04.03
NW02,MAT-101446,3428,3186,3357,753,2026.04.03
NW02,MAT-101447,9305,5114,346,1023,2026.04.03
NW02,MAT-101451,3501,2460,1921,520,2026.04.03
NW02,MAT-101453,10959,6478,2650,1040,2026.04.03
NW02,MAT-101454,6170,3698,3435,561,2026.04.03
NW02,MAT-101455,1185,1014,761,1164,2026.04.03
NW02,MAT-101456,10832,8088,2995,326,2026.04.03
NW02,MAT-101464,1206,1079,1588,1078,2026.04.03
NW02,MAT-101465,69,46,2461,1110,2026.04.03
NW02,MAT-101480,1302,676,2172,790,2026.04.03
NW02,MAT-101487,10601,6397,539,872,2026.04.03
NW02,MAT-101488,3394,3036,3132,962,2026.04.03
NW02,MAT-101493,8613,6608,761,766,2026.04.03
NW02,MAT-101496,335,292,1719,586,2026.04.03
NW02,MAT-200001,1911,1334,497,730,2026.04.03
NW02,MAT-200005,5156,4122,241,219,2026.04.03
NW02,MAT-200006,11181,5634,2177,564,2026.04.03
NW02,MAT-200013,6792,5374,2788,395,2026.04.03
NW02,MAT-200019,2063,1895,3264,1032,2026.04.03
NW02,MAT-200023,3678,1962,58,957,2026.04.03
NW02,MAT-200030,8814,6740,1438,948,2026.04.03
NW02,MAT-200032,5093,2782,2463,538,2026.04.03
NW02,MAT-200034,11669,7642,309,402,2026.04.03
NW02,MAT-200036,8381,6980,2825,637,2026.04.03
NW02,MAT-200044,335,176,2552,970,2026.04.03
NW02,MAT-200047,11334,8074,2851,360,2026.04.03
NW02,MAT-200058,5252,3703,824,854,2026.04.03
NW02,MAT-200059,11747,6619,843,772,2026.04.03
NW02,MAT-200063,6264,4403,1711,864,2026.04.03
NW02,MAT-200064,11927,7713,2593,433,2026.04.03
NW02,MAT-200073,2943,2214,2824,164,2026.04.03
NW02,MAT-200074,7117,4959,2388,890,2026.04.03
NW02,MAT-200077,11945,10535,1620,340,2026.04.03
NW02,MAT-200079,11541,6914,1747,635,2026.04.03
NW02,MAT-200080,2429,1563,1096,911,2026.04.03
NW02,MAT-200091,11086,8981,1678,896,2026.04.03
NW02,MAT-200096,9967,8030,2427,1139,2026.04.03
NW02,MAT-200098,4686,4430,688,763,2026.04.03
NW02,MAT-200099,3776,2352,2824,738,2026.04.03
NW02,MAT-200106,9488,5467,3430,583,2026.04.03
NW02,MAT-200109,3766,2597,1460,1052,2026.04.03
NW02,MAT-200111,4235,3570,1126,667,2026.04.03
NW02,MAT-200113,3322,2400,2096,1174,2026.04.03
NW02,MAT-200114,376,301,2729,411,2026.04.03
NW02,MAT-200119,10708,9627,1580,776,2026.04.03
NW02,MAT-200122,2340,1525,1581,822,2026.04.03
NW02,MAT-200123,1444,1006,1182,560,2026.04.03
NW02,MAT-200125,11503,9925,3033,998,2026.04.03
NW02,MAT-200128,4556,4027,1127,1145,2026.04.03
NW02,MAT-200129,1752,1105,988,384,2026.04.03
NW02,MAT-200131,3603,1952,2873,127,2026.04.03
NW02,MAT-200132,11917,7155,3166,1006,2026.04.03
NW02,MAT-200140,5229,2773,2265,148,2026.04.03
NW02,MAT-200142,3152,1774,2169,700,2026.04.03
NW02,MAT-200145,7699,3968,1861,258,2026.04.03
NW02,MAT-200148,6719,5670,1866,698,2026.04.03
NW02,MAT-200149,5339,3909,2197,1193,2026.04.03
NW02,MAT-200152,1414,1148,3367,480,2026.04.03
NW02,MAT-200158,2239,1220,2232,176,2026.04.03
NW02,MAT-200159,11896,8009,508,1193,2026.04.03
NW02,MAT-200160,7600,5214,513,930,2026.04.03
NW02,MAT-200162,7150,5612,1479,862,2026.04.03
NW02,MAT-200166,10393,9010,74,663,2026.04.03
NW02,MAT-200169,59,52,3423,519,2026.04.03
NW02,MAT-200172,1159,839,165,1165,2026.04.03
NW02,MAT-200173,399,271,1111,450,2026.04.03
NW02,MAT-200174,0,0,693,200,2026.04.03
NW02,MAT-200177,6787,3958,1679,264,2026.04.03
NW02,MAT-200183,10501,8126,3004,1134,2026.04.03
NW02,MAT-200190,5785,3600,54,379,2026.04.03
NW02,MAT-200191,1810,1478,1752,1141,2026.04.03
NW02,MAT-200197,5760,5314,3384,393,2026.04.03
NW02,MAT-200200,6047,3054,1733,1183,2026.04.03
NW02,MAT-200210,8984,6910,1019,780,2026.04.03
NW02,MAT-200217,8544,4440,2325,540,2026.04.03
NW02,MAT-200220,298,217,2632,872,2026.04.03
NW02,MAT-200228,3067,1842,1182,565,2026.04.03
NW02,MAT-200235,10287,6905,28,862,2026.04.03
NW02,MAT-200238,3732,3428,1138,521,2026.04.03
NW02,MAT-200239,3721,3395,2603,277,2026.04.03
NW02,MAT-200240,10622,5431,2743,487,2026.04.03
NW02,MAT-200249,3810,3138,696,959,2026.04.03
NW02,MAT-200253,4269,3494,963,811,2026.04.03
NW02,MAT-200275,9841,5633,826,205,2026.04.03
NW02,MAT-200281,6338,3472,1275,932,2026.04.03
NW02,MAT-200289,10814,5844,2836,1134,2026.04.03
NW02,MAT-200299,4117,2798,1035,1115,2026.04.03
